epoch,loss_global,loss_local,loss_normal,step,train_loss,val_loss
19,,,,2149,29.51388402321256,
19,,,,2159,30.50479344321059,
19,,,,2169,30.02820166025616,
19,,,,2179,31.50523364344907,
19,,,,2189,30.668601974579957,
19,,,,2199,31.958643894958236,
19,,,,2209,31.335101502718405,
19,,,,2219,29.50449632179966,
19,,,,2229,28.84291785139341,
19,,,,2239,29.505523511929166,
19,,,,2249,29.37830141037632,
19,,,,2259,26.90137911234457,
19,10.555359840393066,16.922105664921972,12.659941673278809,2259,,40.13740736932871
20,,,,2269,29.661223546355362,
20,,,,2279,29.573701520385175,
20,,,,2289,31.27250805190303,
20,,,,2299,31.053388549741904,
20,,,,2309,31.231499911078245,
20,,,,2319,30.63774470695201,
20,,,,2329,29.16506966644288,
20,,,,2339,29.398059576533598,
20,,,,2349,29.45204206852905,
20,,,,2359,31.23437140570394,
20,,,,2369,31.39143496852771,
20,10.516850471496582,16.84724260320851,12.604458808898926,2372,,39.96855260839651
21,,,,2379,29.638286431207103,
21,,,,2389,30.92853520871296,
21,,,,2399,29.415214918225203,
21,,,,2409,29.80976635306874,
21,,,,2419,29.13251004599647,
21,,,,2429,29.875665518786263,
21,,,,2439,31.222233323009178,
21,,,,2449,30.3345075494192,
21,,,,2459,32.50199342701118,
21,,,,2469,31.619945457406637,
21,,,,2479,29.663510189563937,
21,10.485906600952148,17.05580231073617,12.683647155761719,2485,,40.225355457098466
22,,,,2489,30.59818474723027,
22,,,,2499,31.878390250245424,
22,,,,2509,29.15527988398871,
22,,,,2519,30.18202662174032,
22,,,,2529,30.59634027317713,
22,,,,2539,30.952028260170366,
22,,,,2549,32.08852314371482,
22,,,,2559,30.684220631887978,
22,,,,2569,31.12175894669632,
22,,,,2579,29.538412621661077,
22,,,,2589,30.142141746091934,
22,10.408405303955078,16.594901552726224,12.709141731262207,2598,,39.712449465323886
23,,,,2599,29.578831264639653,
23,,,,2609,31.3320467617215,
23,,,,2619,30.103731489796402,
23,,,,2629,31.671003885673397,
23,,,,2639,29.625281913335034,
23,,,,2649,30.08093626060607,
23,,,,2659,30.170563477817783,
23,,,,2669,30.047260513944707,
23,,,,2679,29.15255176010173,
23,,,,2689,30.33827768457097,
23,,,,2699,30.930576365473158,
23,,,,2709,29.211672102346718,
23,10.30839729309082,17.100843661474915,12.887097358703613,2711,,40.29633613889191
24,,,,2719,29.36474410057362,
24,,,,2729,29.357042798163697,
24,,,,2739,29.78307545886183,
24,,,,2749,30.861694731770555,
24,,,,2759,30.95425583906834,
24,,,,2769,29.256277480068448,
24,,,,2779,30.288922231875915,
24,,,,2789,32.009086867659704,
24,,,,2799,30.951939685739685,
24,,,,2809,29.39675405497735,
24,,,,2819,29.261151001019694,
24,10.27941608428955,16.772776499527836,12.635000228881836,2824,,39.687193384903814
25,,,,2829,29.675417969320247,
25,,,,2839,29.002986934550734,
25,,,,2849,31.488634835857404,
25,,,,2859,31.089246659544852,
25,,,,2869,31.15783723051251,
25,,,,2879,31.331514096187917,
25,,,,2889,31.02673229820958,
25,,,,2899,29.654898566917666,
25,,,,2909,30.264361574490106,
25,,,,2919,29.402555480231893,
25,,,,2929,28.90625319174216,
25,10.346522331237793,16.853611134587492,12.631813049316406,2937,,39.83194746881601
26,,,,2939,31.365612181808572,
26,,,,2949,31.73113260198231,
26,,,,2959,30.546665069156518,
26,,,,2969,29.25963997987811,
26,,,,2979,31.19901385555851,
26,,,,2989,28.74332659798346,
26,,,,2999,28.308066320235028,
26,,,,3009,28.651836740798622,
26,,,,3019,29.414644165391863,
26,,,,3029,29.370808956395486,
26,,,,3039,30.20221308262529,
26,,,,3049,32.78426807040095,
26,10.309296607971191,16.942441783888103,12.691606521606445,3050,,39.94334476087786
27,,,,3059,29.086038723408187,
27,,,,3069,28.869876951430903,
27,,,,3079,29.932182468039652,
27,,,,3089,32.05482809215732,
27,,,,3099,29.082047914945143,
27,,,,3109,31.545939888559165,
27,,,,3119,30.52072692963095,
27,,,,3129,29.743693704763395,
27,,,,3139,29.576636226560773,
27,,,,3149,30.384020592714187,
27,,,,3159,29.096085108916448,
27,10.207843780517578,16.619756245550033,12.749244689941406,3163,,39.576845021184795
28,,,,3169,28.876705174210763,
28,,,,3179,31.576356289145668,
28,,,,3189,31.09306712920013,
28,,,,3199,29.143530918400813,
28,,,,3209,30.603345155881172,
28,,,,3219,29.393729647722637,
28,,,,3229,29.319516052377992,
28,,,,3239,29.768060161068775,
28,,,,3249,29.556390471548777,
28,,,,3259,28.430178767068426,
28,,,,3269,31.428410465534938,
28,10.198779106140137,16.57233242571816,12.756523132324219,3276,,39.52763397753701
29,,,,3279,30.060034591054443,
29,,,,3289,31.369898161556065,
29,,,,3299,31.548402211640827,
29,,,,3309,28.887113093919197,
29,,,,3319,31.195602371303686,
29,,,,3329,30.86225290135953,
29,,,,3339,29.914385433773745,
29,,,,3349,29.197775369200578,
29,,,,3359,29.08514292981978,
29,,,,3369,29.38200583503963,
29,,,,3379,29.32480773800629,
29,,,,3389,26.06936037579419,
29,10.153042793273926,17.22203701635544,12.646689414978027,3389,,40.021769377195284
30,,,,3399,29.189346946171625,
30,,,,3409,29.49634218691866,
30,,,,3419,28.719939988457035,
30,,,,3429,29.46364884878682,
30,,,,3439,28.866916984394294,
30,,,,3449,28.607814256859246,
30,,,,3459,30.12405955394655,
30,,,,3469,30.789228141727676,
30,,,,3479,31.24724185590602,
30,,,,3489,32.402461327755596,
30,,,,3499,29.261091616151006,
30,10.17680835723877,16.371268888799467,12.603604316711426,3502,,39.151682630864904
31,,,,3509,29.099143065291845,
31,,,,3519,28.531460775034088,
31,,,,3529,29.33440271642,
31,,,,3539,31.045438569581044,
31,,,,3549,29.84108438712729,
31,,,,3559,28.60558418726717,
31,,,,3569,30.017393710434007,
31,,,,3579,29.05071881440566,
31,,,,3589,30.023133297197433,
31,,,,3599,29.33196393695695,
31,,,,3609,30.78049184853377,
31,10.177382469177246,16.40462955080933,12.576752662658691,3615,,39.15876632296509
32,,,,3619,28.49013683565736,
32,,,,3629,29.529256334514404,
32,,,,3639,29.78537575400319,
32,,,,3649,31.05259771334943,
32,,,,3659,28.980917370348962,
32,,,,3669,28.80666241310099,
32,,,,3679,29.44180467715993,
32,,,,3689,30.101042870915315,
32,,,,3699,28.66090942596488,
32,,,,3709,31.191965553452995,
32,,,,3719,30.591513687689062,
32,10.133683204650879,16.616293029161653,12.664336204528809,3728,,39.414312552782256
33,,,,3729,28.742627672744916,
33,,,,3739,29.697229099869638,
33,,,,3749,28.575757783865356,
33,,,,3759,30.400959128504322,
33,,,,3769,29.77966268900199,
33,,,,3779,31.543669000091754,
33,,,,3789,28.42012591052155,
33,,,,3799,28.945063977394625,
33,,,,3809,28.270413901888023,
33,,,,3819,29.829777655042395,
33,,,,3829,29.51486571880945,
33,,,,3839,30.51470120461564,
33,10.142719268798828,16.826682886681358,12.595586776733398,3841,,39.564989313683306
34,,,,3849,29.323985601616144,
34,,,,3859,28.666754287517755,
34,,,,3869,29.573313348757345,
34,,,,3879,31.34647603828972,
34,,,,3889,29.139348453096517,
34,,,,3899,30.19200220086445,
34,,,,3909,30.404508372214686,
34,,,,3919,28.877270512671938,
34,,,,3929,29.19296168655849,
34,,,,3939,29.78004215400417,
34,,,,3949,31.081487425931055,
34,9.943618774414062,16.802687740462815,12.495150566101074,3954,,39.24145589842181
35,,,,3959,30.219347927083593,
35,,,,3969,29.172734788685265,
35,,,,3979,30.62922147907524,
35,,,,3989,29.054264950999716,
35,,,,3999,28.581488262364815,
35,,,,4009,30.79107554566989,
35,,,,4019,30.51087088019607,
35,,,,4029,31.69037147034274,
35,,,,4039,29.37244616364683,
35,,,,4049,29.238338059500556,
35,,,,4059,29.693170973590632,
35,10.059896469116211,16.639733910837187,12.704983711242676,4067,,39.404614663400665
36,,,,4069,28.95632476920866,
36,,,,4079,29.542587864594843,
36,,,,4089,30.032878697996644,
36,,,,4099,31.371613108142547,
36,,,,4109,31.388587641947552,
36,,,,4119,29.262236638293686,
36,,,,4129,29.129510161961814,
36,,,,4139,29.03941904568036,
36,,,,4149,28.777051074149846,
36,,,,4159,31.208379834267173,
36,,,,4169,28.460332716366242,
36,,,,4179,29.938951612272415,
36,9.997315406799316,16.71732462032261,12.577096939086914,4180,,39.29173769100132
37,,,,4189,29.533443765890567,
37,,,,4199,28.23201469180505,
37,,,,4209,28.59539162544451,
37,,,,4219,30.61982317183227,
37,,,,4229,28.519208444584272,
37,,,,4239,28.636435225398994,
37,,,,4249,29.981903255115967,
37,,,,4259,28.436497415106388,
37,,,,4269,28.770968656164502,
37,,,,4279,30.423330104352498,
37,,,,4289,29.454578891897533,
37,10.090283393859863,16.656265011151095,12.504987716674805,4293,,39.25153688462522
38,,,,4299,28.818732553654115,
38,,,,4309,29.38551304713929,
38,,,,4319,28.584577526735185,
38,,,,4329,29.145497308476372,
38,,,,4339,28.823647333436014,
38,,,,4349,29.203683830575955,
38,,,,4359,29.67382691960249,
38,,,,4369,30.33370983922388,
38,,,,4379,28.124082048170674,
38,,,,4389,28.88363255407574,
38,,,,4399,28.629401370134644,
38,10.048404693603516,17.104435711828295,12.745277404785156,4406,,39.898117848363945
39,,,,4409,27.71959463610202,
39,,,,4419,30.792161922919586,
39,,,,4429,29.767603412355424,
39,,,,4439,28.846616210585545,
39,,,,4449,28.32134845138819,
39,,,,4459,30.41880892042169,
39,,,,4469,28.932292594657305,
39,,,,4479,29.43889689332896,
39,,,,4489,28.16943694129938,
39,,,,4499,29.981653135560936,
39,,,,4509,31.830988808851245,
39,,,,4519,25.90383444906242,
39,9.951098442077637,16.786645430497927,12.507577896118164,4519,,39.2453250111864
40,,,,4529,28.174842710658965,
40,,,,4539,29.588968115477993,
40,,,,4549,28.495906652824026,
40,,,,4559,29.46230039785314,
40,,,,4569,28.79151554102707,
40,,,,4579,27.889000951385196,
40,,,,4589,28.195469092608548,
40,,,,4599,27.74990024305796,
40,,,,4609,28.474310767167623,
40,,,,4619,29.306497284492494,
40,,,,4629,28.873462044824535,
40,9.967658996582031,16.015646970021663,12.603219032287598,4632,,38.586524541127616
41,,,,4639,28.898969381703694,
41,,,,4649,30.85115926948733,
41,,,,4659,30.42136905924545,
41,,,,4669,27.97252892712397,
41,,,,4679,28.63792046017165,
41,,,,4689,27.675397851054072,
41,,,,4699,29.509328749247583,
41,,,,4709,30.68487254322564,
41,,,,4719,27.80380364285658,
41,,,,4729,30.915479086497932,
41,,,,4739,28.094535826007167,
41,9.87936019897461,16.579049924311494,12.612354278564453,4745,,39.07076501220212
42,,,,4749,30.414227962454206,
42,,,,4759,28.538122211904767,
42,,,,4769,29.880172231186847,
42,,,,4779,28.90164863874609,
42,,,,4789,28.847897559563357,
42,,,,4799,27.607695550402866,
42,,,,4809,29.396582590331494,
42,,,,4819,30.63234902241801,
42,,,,4829,29.211771538483866,
42,,,,4839,29.12704082847042,
42,,,,4849,29.820791460589923,
42,9.991751670837402,16.247443221157845,12.527243614196777,4858,,38.76643797213441
43,,,,4859,29.840001305023957,
43,,,,4869,28.523033772438776,
43,,,,4879,30.825135335829682,
43,,,,4889,28.01893926088141,
43,,,,4899,27.635718200529098,
43,,,,4909,29.118548855500805,
43,,,,4919,29.225556526203388,
43,,,,4929,30.63561307762943,
43,,,,4939,30.25552341803477,
43,,,,4949,28.8370436620879,
43,,,,4959,30.39425899526738,
43,,,,4969,28.97136446423666,
43,9.996530532836914,15.974773466924782,12.511390686035156,4971,,38.482693808416485
44,,,,4979,29.34792673544102,
44,,,,4989,28.192494187164865,
44,,,,4999,30.001173861308462,
44,,,,5009,30.649929897987263,
44,,,,5019,28.372691540848933,
44,,,,5029,30.48184140018549,
44,,,,5039,28.96366679345774,
44,,,,5049,28.975211088178604,
44,,,,5059,29.693154844175993,
44,,,,5069,28.91308995649141,
44,,,,5079,30.691133957379368,
44,9.8881254196167,16.106389838224413,12.575723648071289,5084,,38.570237341886525
45,,,,5089,28.28102466575317,
45,,,,5099,31.060036067638542,
45,,,,5109,28.70294101839633,
45,,,,5119,28.440370371783068,
45,,,,5129,29.474221847652167,
45,,,,5139,30.544242294952436,
45,,,,5149,29.88514922865665,
45,,,,5159,30.62011844435557,
45,,,,5169,28.008826590070232,
45,,,,5179,27.79351872289049,
45,,,,5189,27.59552585678012,
45,9.991331100463867,16.587682323663827,12.790831565856934,5197,,39.369844837396734
46,,,,5199,27.768553918044997,
46,,,,5209,28.934062421300858,
46,,,,5219,29.217367321011718,
46,,,,5229,28.575768074381337,
46,,,,5239,28.388282140155685,
46,,,,5249,28.695750569018465,
46,,,,5259,27.95131337552385,
46,,,,5269,29.564996029007347,
46,,,,5279,30.7082102864282,
46,,,,5289,29.623244641586172,
46,,,,5299,28.521464513295058,
46,,,,5309,28.746796517010225,
46,10.063277244567871,16.494741250392032,12.43326187133789,5310,,38.991281167384216
47,,,,5319,28.252529558926092,
47,,,,5329,27.292552017405036,
47,,,,5339,29.57036944141076,
47,,,,5349,27.91282560394707,
47,,,,5359,29.944511137840934,
47,,,,5369,28.969202596396208,
47,,,,5379,29.88461797410933,
47,,,,5389,30.057394053651397,
47,,,,5399,30.98720262808219,
47,,,,5409,30.116443163221675,
47,,,,5419,27.504446536542247,
47,9.914127349853516,16.55341040716322,12.561626434326172,5423,,39.029163809873175
48,,,,5429,28.376959446126975,
48,,,,5439,30.651040688982278,
48,,,,5449,29.101359419983503,
48,,,,5459,27.98637550368612,
48,,,,5469,28.237554663552903,
48,,,,5479,28.842458719391637,
48,,,,5489,27.868237770919883,
48,,,,5499,28.672165388572598,
48,,,,5509,28.690991982218307,
48,,,,5519,30.372457498549235,
48,,,,5529,27.846388429614993,
48,9.969367980957031,16.364379198480464,12.525128364562988,5536,,38.85887588732324
49,,,,5539,27.951598861168357,
49,,,,5549,31.521152626833555,
49,,,,5559,28.00796849177889,
49,,,,5569,29.10205608885213,
49,,,,5579,28.359061172647877,
49,,,,5589,29.602670456156595,
49,,,,5599,28.528972037569396,
49,,,,5609,28.477072813370956,
49,,,,5619,29.641727606262975,
49,,,,5629,29.95550753849247,
49,,,,5639,30.50991600511876,
49,,,,5649,24.44681802259873,
49,9.8359375,16.3285220562207,12.515192031860352,5649,,38.67965135919922
50,,,,5659,27.941137932110877,
50,,,,5669,28.082869650703884,
50,,,,5679,28.556727225491365,
50,,,,5689,28.963720931734763,
50,,,,5699,29.800715786391205,
50,,,,5709,29.04620528413203,
50,,,,5719,30.072523298769188,
50,,,,5729,28.411099537562443,
50,,,,5739,30.20106779719903,
50,,,,5749,30.598266243999845,
50,,,,5759,27.762030652062247,
50,9.903219223022461,16.30171945617313,12.496979713439941,5762,,38.70191927001591
51,,,,5769,27.952728381210612,
51,,,,5779,27.638084493968524,
51,,,,5789,29.448991731704687,
51,,,,5799,29.464208511657617,
51,,,,5809,28.25448636615272,
51,,,,5819,30.472640504394448,
51,,,,5829,28.78481706213192,
51,,,,5839,31.18951859520609,
51,,,,5849,28.536268227085557,
51,,,,5859,28.362072381291462,
51,,,,5869,27.735825662483656,
51,9.952037811279297,16.083393939645727,12.430865287780762,5875,,38.466297801645226
52,,,,5879,29.22697106784108,
52,,,,5889,29.127792728087393,
52,,,,5899,28.30956273825953,
52,,,,5909,28.554506784539033,
52,,,,5919,28.213602161349858,
52,,,,5929,27.48347169252141,
52,,,,5939,27.716387624174455,
52,,,,5949,28.689769924549566,
52,,,,5959,28.55320025624045,
52,,,,5969,30.31937508748158,
52,,,,5979,29.959387900426282,
52,9.866896629333496,16.597860156029856,12.531353950500488,5988,,38.99611085030476
53,,,,5989,29.260330037425707,
53,,,,5999,29.39601234905976,
53,,,,6009,29.03606684325014,
53,,,,6019,29.383897266817904,
53,,,,6029,28.43415098115512,
53,,,,6039,28.93553078993075,
53,,,,6049,30.73175181352097,
53,,,,6059,28.665695304444068,
53,,,,6069,29.802454067709373,
53,,,,6079,28.478872830605205,
53,,,,6089,29.713182513730423,
53,,,,6099,30.14898394341316,
53,9.860513687133789,16.247358024199308,12.352794647216797,6101,,38.460665671904394
54,,,,6109,31.175286999478338,
54,,,,6119,27.830061865310963,
54,,,,6129,28.387531373038115,
54,,,,6139,27.52385457514089,
54,,,,6149,28.857970116067595,
54,,,,6159,28.07664062298266,
54,,,,6169,30.721514718099158,
54,,,,6179,30.61518048794714,
54,,,,6189,28.48179561774394,
54,,,,6199,28.430159888411488,
54,,,,6209,28.06561893287662,
54,9.787237167358398,15.93311284319569,12.552016258239746,6214,,38.27236726061513
55,,,,6219,29.431191477033295,
55,,,,6229,28.727889987686414,
55,,,,6239,28.203275841251966,
55,,,,6249,29.576144278439475,
55,,,,6259,29.427047913376185,
55,,,,6269,28.466255131142898,
55,,,,6279,27.49805607616883,
55,,,,6289,30.937282636129332,
55,,,,6299,27.370478067323706,
55,,,,6309,29.45291891225122,
55,,,,6319,28.744995319215697,
55,9.786436080932617,16.223297796935995,12.51860237121582,6327,,38.528337240905714
56,,,,6329,27.26870722421647,
56,,,,6339,28.802195317057624,
56,,,,6349,29.322242845033074,
56,,,,6359,30.968101967595924,
56,,,,6369,29.875688602483304,
56,,,,6379,28.812985684443184,
56,,,,6389,29.805029316467248,
56,,,,6399,28.948815575514416,
56,,,,6409,27.859000585355098,
56,,,,6419,29.437141142375097,
56,,,,6429,28.595971167819343,
56,,,,6439,27.95392566291904,
56,9.827826499938965,16.73663581856846,12.473601341247559,6440,,39.038063964930764
57,,,,6449,28.170171215887564,
57,,,,6459,28.06147079660117,
57,,,,6469,27.907388316257965,
57,,,,6479,28.372258537148852,
57,,,,6489,28.120940018319416,
57,,,,6499,29.406870941525643,
57,,,,6509,29.834197343229864,
57,,,,6519,27.806365395093408,
57,,,,6529,28.08655804234519,
57,,,,6539,27.410485117399233,
57,,,,6549,27.173543638702135,
57,9.778764724731445,16.350966052045216,12.572607040405273,6553,,38.70233873270928
58,,,,6559,29.10816343107959,
58,,,,6569,28.375635468012,
58,,,,6579,27.64083023607033,
58,,,,6589,31.036793260634333,
58,,,,6599,28.176373275539863,
58,,,,6609,27.971647753519004,
58,,,,6619,28.057741459885612,
58,,,,6629,27.574125505418547,
58,,,,6639,27.61697249588279,
58,,,,6649,27.705382522438335,
58,,,,6659,27.789771040854326,
58,9.747042655944824,16.17802910429473,12.63244915008545,6666,,38.5575198040628
59,,,,6669,27.53909667335708,
59,,,,6679,29.44884933901657,
59,,,,6689,31.168757174229224,
59,,,,6699,28.6343360793536,
59,,,,6709,30.38974820715552,
59,,,,6719,28.114982165947232,
59,,,,6729,29.39691368252828,
59,,,,6739,28.014872190084766,
59,,,,6749,29.759540100441917,
59,,,,6759,31.020823294567236,
59,,,,6769,29.247670971590093,
59,,,,6779,25.062773124461696,
59,9.841100692749023,16.50738120503588,12.45294189453125,6779,,38.80142459340259
60,,,,6789,28.450145075170568,
60,,,,6799,30.324700732664304,
60,,,,6809,30.378278171149415,
60,,,,6819,28.202069959784303,
60,,,,6829,30.09025429310164,
60,,,,6839,28.40083908344966,
60,,,,6849,27.982903412745323,
60,,,,6859,27.734508475511724,
60,,,,6869,27.782219831221376,
60,,,,6879,30.32361018346824,
60,,,,6889,29.235112198354933,
60,9.747917175292969,16.01573248481985,12.48161506652832,6892,,38.245264688494174
61,,,,6899,28.540336593436876,
